CONTROLLER_FLAG,SL_PWM,U,SL_position,ARM_position,Sprung_acceleration_x
100,721.48,96.24,89.34,0.00157,0.75
100,550.24,91.58,90.28,0.00314,3.22
100,599.56,88.79,89.94,0.00314,1.28
100,589.68,89.00,89.88,0.00314,0.55
100,668.81,92.58,89.92,0.00314,0.27
100,694.82,90.75,90.15,0.00314,0.27
100,634.71,89.83,90.41,0.00314,1.21
100,603.04,89.87,90.43,0.00314,0.74
100,590.19,91.04,90.43,0.00157,0.52
100,613.80,91.23,90.43,0.00157,-0.29
100,633.57,90.76,90.46,0.00157,-1.54
100,621.19,90.20,90.51,-0.00157,-0.91
100,582.74,88.74,90.53,-0.00314,-2.01
