SL_PWM,U,Motor_speed,SL_position,SL_speed,ARM_position,ARM_speed,Deflection,Deflection_speed,Zlin_position,Zlin_speed,Unsprung_acceleration,Sprung_acceleration_x,Sprung_acceleration_y,Sprung_acceleration_z
-191.23,55.08,-3.28,84.12,-3.28,-0.07,0.39,-0.00,0.00,0.00,0.03,0.00,-0.69,-0.18,10.03
-123.65,42.54,-3.45,76.17,-3.45,-0.05,0.39,-0.00,0.00,0.00,0.03,0.00,-0.03,0.03,9.56
120.04,42.54,-3.75,67.22,-3.75,-0.04,0.26,-0.00,0.01,0.00,0.04,-0.00,0.36,0.28,9.69
462.77,42.54,-3.56,58.90,-3.56,-0.03,0.26,-0.00,0.01,0.00,0.03,-0.00,0.20,-0.59,9.71
496.60,36.27,-0.66,54.73,-0.66,-0.02,0.13,-0.00,-0.01,0.01,0.01,-0.00,1.50,0.11,9.70
239.01,36.27,-0.20,54.10,-0.20,-0.02,0.00,-0.00,0.00,0.01,0.00,0.00,-0.52,-0.03,9.79
-71.54,33.13,0.00,54.10,0.00,-0.02,0.00,-0.00,0.00,0.01,0.00,0.00,0.06,-0.21,9.88
-433.40,33.13,-0.00,54.10,-0.00,-0.02,0.00,-0.00,0.00,0.01,0.00,0.00,0.07,-0.08,9.62
-596.21,33.13,-2.12,51.64,-2.12,-0.02,0.13,-0.00,0.01,0.01,0.02,0.00,-0.33,0.12,9.54
-16.50,91.57,-3.44,43.91,-3.44,-0.02,0.26,-0.00,0.00,0.01,0.03,0.00,-1.21,-0.49,9.92
800.78,91.57,0.84,40.80,0.84,-0.01,0.13,-0.00,-0.02,0.01,-0.01,-0.00,2.02,-0.15,9.61
800.78,91.57,6.03,53.47,6.03,-0.02,-0.13,-0.00,-0.03,0.01,-0.04,0.00,1.10,0.29,8.94
358.34,120.79,4.73,68.19,4.73,-0.03,-0.39,-0.00,-0.01,0.00,-0.04,0.00,0.50,0.71,8.78
800.78,120.79,1.18,72.97,1.18,-0.04,-0.39,-0.00,0.02,0.00,-0.01,-0.01,-2.28,-0.67,7.59
