SL_PWM,SL_position
Calculating offsets, do not move MPU6050
-815.94,-750.95
-815.94,-750.99
-815.94,-751.05
-815.94,-751.12
-815.94,-751.20
-815.94,-751.29
-815.94,-751.41
-815.94,-751.53
-815.94,-751.67
-815.94,-751.83
-815.94,-752.18
-815.94,-752.57
-815.94,-752.79
-815.94,-753.27
-815.94,-753.79
-815.94,-754.35
-815.94,-754.95
-815.94,-755.62
-815.94,-756.31
815.94,-756.99
815.94,-757.58
815.94,-757.67
815.94,-758.12
815.94,-758.57
815.94,-758.94
815.94,-759.11
815.94,-759.25
815.94,-759.39
815.94,-759.49
815.94,-759.58
815.94,-759.64
815.94,-759.69
815.94,-759.72
815.94,-759.73
815.94,-759.72
815.94,-759.70
815.94,-759.66
815.94,-759.61
815.94,-759.53
815.94,-759.44
815.94,-759.34
815.94,-759.22
815.94,-759.08
815.94,-758.94
815.94,-758.78
815.94,-758.61
815.94,-758.43
815.94,-758.23
815.94,-758.02
815.94,-757.79
815.94,-757.56
815.94,-757.31
815.94,-757.05
815.94,-756.77
815.94,-756.20
815.94,-755.56
815.94,-754.89
815.94,-754.18
815.94,-753.43
-815.94,-752.63
-815.94,-751.92
-815.94,-751.29
-815.94,-750.73
-815.94,-750.24
-815.94,-749.84
-815.94,-749.53
-815.94,-749.39
-815.94,-749.27
-815.94,-749.18
-815.94,-749.10
-815.94,-749.04
-815.94,-749.00
-815.94,-748.98
-815.94,-748.98
-815.94,-749.00
-815.94,-749.04
-815.94,-749.09
-815.94,-749.16
-815.94,-749.24
-815.94,-749.34
-815.94,-749.45
-815.94,-749.57
-815.94,-749.71
-815.94,-749.86
-815.94,-750.04
-815.94,-750.40
-815.94,-750.62
-815.94,-751.07
-815.94,-751.56
-815.94,-752.11
-815.94,-752.69
-815.94,-753.32
-815.94,-754.00
-815.94,-754.70
815.94,-755.45
815.94,-756.14
815.94,-756.75
815.94,-757.28
815.94,-757.73
815.94,-757.93
815.94,-758.11
815.94,-758.28
815.94,-758.42
815.94,-758.54
815.94,-758.65
815.94,-758.74
815.94,-758.81
815.94,-758.87
815.94,-758.91
815.94,-758.94
815.94,-758.95
815.94,-758.95
815.94,-758.93
815.94,-758.91
815.94,-758.86
815.94,-758.81
815.94,-758.74
815.94,-758.66
815.94,-758.56
815.94,-758.45
815.94,-758.33
815.94,-758.18
815.94,-758.02
815.94,-757.86
815.94,-757.66
815.94,-757.61
815.94,-757.27
815.94,-757.04
815.94,-756.58
815.94,-756.32
815.94,-756.05
815.94,-755.76
815.94,-755.16
815.94,-754.54
815.94,-753.84
-815.94,-753.13
-815.94,-752.48
-815.94,-751.90
-815.94,-751.40
-815.94,-750.99
-815.94,-750.66
-815.94,-750.52
-815.94,-750.40
-815.94,-750.30
-815.94,-750.22
-815.94,-750.16
-815.94,-750.12
-815.94,-750.10
-815.94,-750.10
-815.94,-750.12
-815.94,-750.16
-815.94,-750.21
-815.94,-750.28
-815.94,-750.37
-815.94,-750.46
-815.94,-750.58
-815.94,-750.70
-815.94,-750.85
-815.94,-750.89
-815.94,-751.17
-815.94,-751.54
-815.94,-751.74
-815.94,-751.97
-815.94,-752.45
-815.94,-752.97
-815.94,-753.53
-815.94,-754.13
-815.94,-754.79
-815.94,-755.50
-815.94,-756.22
-815.94,-757.02
815.94,-757.76
815.94,-758.45
815.94,-759.08
815.94,-759.60
815.94,-759.85
815.94,-760.26
815.94,-760.45
815.94,-760.50
815.94,-760.76
815.94,-760.88
815.94,-761.00
815.94,-761.08
815.94,-761.15
815.94,-761.19
815.94,-761.23
815.94,-761.24
815.94,-761.23
815.94,-761.21
815.94,-761.18
815.94,-761.13
815.94,-761.06
815.94,-760.98
815.94,-760.87
815.94,-760.76
815.94,-760.62
815.94,-760.47
815.94,-760.32
815.94,-760.14
815.94,-759.96
815.94,-759.90
815.94,-759.56
815.94,-759.10
815.94,-758.59
815.94,-758.05
815.94,-757.95
815.94,-757.43
815.94,-756.80
815.94,-756.11
815.94,-755.38
815.94,-754.63
815.94,-753.83
815.94,-752.97
815.94,-752.09
815.94,-751.17
815.94,-750.20
815.94,-749.18
815.94,-748.10
815.94,-747.06
815.94,-745.92
815.94,-744.80
815.94,-743.63
815.94,-742.44
815.94,-741.23
815.94,-740.15
815.94,-738.90
815.94,-737.61
815.94,-736.27
815.94,-734.91
815.94,-733.55
815.94,-732.20
815.94,-730.79
815.94,-729.38
815.94,-727.94
815.94,-726.55
-815.94,-725.14
-815.94,-723.85
-815.94,-722.70
-815.94,-721.59
-815.94,-720.58
-815.94,-719.68
-815.94,-718.86
-815.94,-718.14
-815.94,-717.51
-815.94,-716.99
-815.94,-716.54
-815.94,-716.36
-815.94,-716.19
-815.94,-716.14
-815.94,-715.93
-815.94,-715.83
-815.94,-715.76
-815.94,-715.70
-815.94,-715.68
-815.94,-715.67
-815.94,-715.68
-815.94,-715.71
-815.94,-715.76
-815.94,-715.82
-815.94,-715.91
-815.94,-716.01
-815.94,-716.12
-815.94,-716.25
-815.94,-716.55
-815.94,-716.92
-815.94,-717.34
-815.94,-717.81
-815.94,-718.35
-815.94,-718.94
-815.94,-719.58
-815.94,-720.27
-815.94,-721.02
-815.94,-721.83
-815.94,-722.66
-815.94,-723.54
-815.94,-724.43
-815.94,-725.42
-815.94,-726.43
-815.94,-727.47
-815.94,-728.54
-815.94,-729.63
-815.94,-730.77
-815.94,-731.96
-815.94,-733.16
-815.94,-734.44
-815.94,-735.70
-815.94,-737.02
-815.94,-738.38
-815.94,-739.76
-815.94,-741.17
-815.94,-742.55
-815.94,-743.99
-815.94,-745.48
-815.94,-746.99
-815.94,-748.50
-815.94,-749.99
-815.94,-751.49
-815.94,-752.94
-815.94,-754.42
-815.94,-755.89
-815.94,-757.31
-815.94,-758.82
-815.94,-760.26
-815.94,-761.70
-815.94,-763.24
-815.94,-764.59
-815.94,-765.98
-815.94,-767.43
-815.94,-768.93
-815.94,-770.27
-815.94,-771.74
-815.94,-773.16
-815.94,-774.59
-815.94,-776.05
-815.94,-777.50
-815.94,-778.88
-815.94,-780.24
-815.94,-781.65
-815.94,-783.09
-815.94,-784.54
-815.94,-785.93
-815.94,-787.40
-815.94,-788.72
-815.94,-790.16
-815.94,-791.59
-815.94,-793.00
-815.94,-794.50
-815.94,-795.87
-815.94,-797.30
-815.94,-798.66
-815.94,-800.17
-815.94,-801.62
-815.94,-802.97
-815.94,-804.51
-815.94,-805.92
-815.94,-807.33
-815.94,-808.77
-815.94,-810.30
-815.94,-811.77
-815.94,-813.27
-815.94,-814.75
-815.94,-816.32
-815.94,-817.75
815.94,-819.17
815.94,-820.51
815.94,-821.84
815.94,-823.00
815.94,-824.12
815.94,-825.09
815.94,-825.95
815.94,-826.75
815.94,-827.41
815.94,-827.99
815.94,-828.24
815.94,-828.47
815.94,-828.69
815.94,-828.74
815.94,-829.02
815.94,-829.15
815.94,-829.25
815.94,-829.33
815.94,-829.39
815.94,-829.42
815.94,-829.43
815.94,-829.42
815.94,-829.39
815.94,-829.34
815.94,-829.27
815.94,-829.18
815.94,-829.07
815.94,-828.94
815.94,-828.79
815.94,-828.63
815.94,-828.45
815.94,-828.26
815.94,-828.05
815.94,-827.83
815.94,-827.58
815.94,-827.06
815.94,-826.97
815.94,-826.48
815.94,-825.85
815.94,-825.16
815.94,-824.44
815.94,-823.64
815.94,-822.82
815.94,-821.93
815.94,-821.00
815.94,-820.02
815.94,-819.00
815.94,-817.98
815.94,-816.86
815.94,-815.77
815.94,-814.62
815.94,-813.48
815.94,-812.26
815.94,-811.04
815.94,-809.92
815.94,-808.62
815.94,-807.33
815.94,-805.99
815.94,-804.64
815.94,-803.30
815.94,-801.89
815.94,-800.45
815.94,-798.99
815.94,-797.47
815.94,-796.04
815.94,-794.50
815.94,-792.98
815.94,-791.53
815.94,-789.99
815.94,-788.51
815.94,-787.02
815.94,-785.62
815.94,-784.06
815.94,-782.63
815.94,-781.19
815.94,-779.86
815.94,-778.38
815.94,-776.97
815.94,-775.51
815.94,-774.09
815.94,-772.62
815.94,-770.45
815.94,-768.13
815.94,-765.88
815.94,-763.60
815.94,-761.20
815.94,-758.60
815.94,-755.04
815.94,-751.52
815.94,-747.41
815.94,-741.66
815.94,-735.22
815.94,-727.27
815.94,-721.04
815.94,-715.77
815.94,-712.52
815.94,-709.15
815.94,-706.04
815.94,-703.70
815.94,-701.38
815.94,-699.12
815.94,-696.92
815.94,-694.78
815.94,-692.74
815.94,-690.62
815.94,-688.48
815.94,-686.44
815.94,-684.97
815.94,-683.58
815.94,-682.16
815.94,-680.78
815.94,-679.36
815.94,-677.90
815.94,-676.44
815.94,-675.08
815.94,-673.55
815.94,-672.07
815.94,-670.60
815.94,-669.17
815.94,-667.73
815.94,-666.21
815.94,-664.72
815.94,-663.25
815.94,-661.79
815.94,-660.39
815.94,-658.91
815.94,-657.52
815.94,-656.12
815.94,-654.70
815.94,-653.34
815.94,-651.94
815.94,-650.60
815.94,-649.24
815.94,-647.92
815.94,-646.62
815.94,-645.29
815.94,-643.97
815.94,-642.66
-815.94,-641.38
-815.94,-640.22
-815.94,-639.18
-815.94,-638.22
-815.94,-637.42
-815.94,-636.69
-815.94,-636.08
-815.94,-635.58
-815.94,-635.37
-815.94,-635.19
-815.94,-635.04
-815.94,-634.90
-815.94,-634.80
-815.94,-634.73
-815.94,-634.68
-815.94,-634.67
-815.94,-634.67
-815.94,-634.71
-815.94,-634.76
-815.94,-634.83
-815.94,-634.93
-815.94,-635.04
-815.94,-635.17
-815.94,-635.32
-815.94,-635.67
-815.94,-636.08
-815.94,-636.32
-815.94,-636.85
-815.94,-637.42
-815.94,-638.05
-815.94,-638.77
-815.94,-639.54
-815.94,-640.33
-815.94,-641.19
-815.94,-642.10
-815.94,-643.05
-815.94,-644.06
-815.94,-645.12
-815.94,-646.26
-815.94,-647.37
-815.94,-648.57
-815.94,-649.79
-815.94,-651.04
-815.94,-652.32
-815.94,-653.62
-815.94,-655.00
-815.94,-656.31
-815.94,-657.68
-815.94,-659.15
-815.94,-660.56
-815.94,-662.07
-815.94,-663.54
-815.94,-665.05
-815.94,-666.51
-815.94,-667.98
-815.94,-669.40
-815.94,-670.93
-815.94,-672.38
-815.94,-673.77
-815.94,-675.18
-815.94,-676.62
-815.94,-678.04
-815.94,-680.14
-815.94,-682.15
-815.94,-684.44
-815.94,-686.67
-815.94,-688.93
-815.94,-691.14
-815.94,-693.58
-815.94,-696.18
-815.94,-699.76
-815.94,-703.22
-815.94,-707.27
-815.94,-714.02
-815.94,-731.97
-815.94,-738.83
-815.94,-745.78
-815.94,-752.01
-815.94,-760.09
-815.94,-778.69
-815.94,-784.92
-815.94,-789.37
-815.94,-792.53
-815.94,-795.62
-815.94,-797.83
-815.94,-800.14
-815.94,-802.28
-815.94,-804.33
-815.94,-806.51
815.94,-808.42
815.94,-809.87
815.94,-811.33
815.94,-812.68
815.94,-813.92
815.94,-815.13
815.94,-816.18
815.94,-817.18
815.94,-818.06
815.94,-818.81
815.94,-819.50
815.94,-820.07
815.94,-820.54
815.94,-820.91
815.94,-821.05
815.94,-821.18
815.94,-821.28
815.94,-821.35
815.94,-821.41
815.94,-821.44
815.94,-821.45
815.94,-821.43
815.94,-821.40
815.94,-821.35
815.94,-821.28
815.94,-821.19
815.94,-821.08
815.94,-820.95
815.94,-820.80
815.94,-820.64
815.94,-820.46
815.94,-820.40
815.94,-820.06
815.94,-819.83
815.94,-819.33
-815.94,-818.78
-815.94,-818.30
-815.94,-818.22
-815.94,-817.87
-815.94,-817.53
-815.94,-817.37
-815.94,-817.33
-815.94,-817.13
-815.94,-817.03
-815.94,-816.96
-815.94,-816.90
-815.94,-816.86
-815.94,-816.84
-815.94,-816.83
-815.94,-816.84
-815.94,-816.86
-815.94,-816.90
-815.94,-816.95
-815.94,-817.02
-815.94,-817.11
-815.94,-817.20
-815.94,-817.31
-815.94,-817.42
-815.94,-817.55
-815.94,-817.70
-815.94,-817.74
-815.94,-818.01
-815.94,-818.18
-815.94,-818.36
-815.94,-818.56
-815.94,-818.77
-815.94,-819.20
-815.94,-819.28
-815.94,-819.69
-815.94,-820.20
-815.94,-820.77
-815.94,-821.35
-815.94,-821.97
-815.94,-822.62
-815.94,-823.30
815.94,-823.98
815.94,-824.59
815.94,-825.10
815.94,-825.32
815.94,-825.52
815.94,-825.69
815.94,-825.84
815.94,-825.97
815.94,-826.09
815.94,-826.18
815.94,-826.24
815.94,-826.28
815.94,-826.29
815.94,-826.29
815.94,-826.26
815.94,-826.21
815.94,-826.14
815.94,-826.06
815.94,-825.95
815.94,-825.83
815.94,-825.70
815.94,-825.55
815.94,-825.38
815.94,-825.20
815.94,-825.15
815.94,-824.79
815.94,-824.55
815.94,-824.06
815.94,-823.79
815.94,-823.69
815.94,-823.18
815.94,-822.56
815.94,-821.85
815.94,-821.12
815.94,-820.32
815.94,-819.48
815.94,-818.60
815.94,-817.68
815.94,-816.70
-815.94,-815.74
-815.94,-814.90
-815.94,-814.14
-815.94,-813.44
-815.94,-812.82
-815.94,-812.28
-815.94,-811.81
-815.94,-811.43
-815.94,-811.12
-815.94,-810.98
-815.94,-810.95
-815.94,-810.77
-815.94,-810.69
-815.94,-810.63
-815.94,-810.59
-815.94,-810.56
-815.94,-810.55
-815.94,-810.56
-815.94,-810.59
-815.94,-810.63
-815.94,-810.68
-815.94,-810.75
-815.94,-810.83
-815.94,-810.92
-815.94,-811.03
-815.94,-811.14
-815.94,-811.26
-815.94,-811.40
-815.94,-811.55
-815.94,-811.87
-815.94,-812.23
-815.94,-812.44
-815.94,-812.86
-815.94,-813.30
-815.94,-813.80
-815.94,-814.32
-815.94,-814.88
-815.94,-815.46
-815.94,-816.07
-815.94,-816.69
-815.94,-817.36
-815.94,-818.05
-815.94,-818.76
-815.94,-819.48
-815.94,-820.20
-815.94,-820.96
-815.94,-821.76
-815.94,-822.54
-815.94,-823.35
-815.94,-824.16
-815.94,-825.02
-815.94,-825.83
-815.94,-826.71
-815.94,-827.26
-815.94,-828.15
-815.94,-829.04
-815.94,-829.94
-815.94,-830.87
-815.94,-831.80
-815.94,-832.74
815.94,-833.67
815.94,-834.54
815.94,-835.30
815.94,-835.94
815.94,-836.49
815.94,-836.73
815.94,-836.95
815.94,-837.30
815.94,-837.43
815.94,-837.54
815.94,-837.63
815.94,-837.70
815.94,-837.74
815.94,-837.76
815.94,-837.77
815.94,-837.75
815.94,-837.71
815.94,-837.66
815.94,-837.59
815.94,-837.50
815.94,-837.39
815.94,-837.26
815.94,-837.12
815.94,-836.96
815.94,-836.78
815.94,-836.58
815.94,-836.36
815.94,-835.90
815.94,-835.39
815.94,-835.30
815.94,-834.80
815.94,-834.16
815.94,-833.49
815.94,-832.74
815.94,-831.97
815.94,-831.18
815.94,-830.30
-815.94,-829.44
-815.94,-828.69
-815.94,-828.01
-815.94,-827.39
-815.94,-826.88
-815.94,-826.42
-815.94,-826.05
-815.94,-825.90
-815.94,-825.75
-815.94,-825.63
-815.94,-825.52
-815.94,-825.43
-815.94,-825.36
-815.94,-825.31
-815.94,-825.27
-815.94,-825.26
-815.94,-825.26
-815.94,-825.28
-815.94,-825.32
-815.94,-825.36
-815.94,-825.42
-815.94,-825.49
-815.94,-825.57
-815.94,-825.67
-815.94,-825.77
-815.94,-825.90
-815.94,-826.02
-815.94,-826.15
-815.94,-826.31
-815.94,-826.64
-815.94,-827.00
-815.94,-827.21
-815.94,-827.62
-815.94,-827.69
-815.94,-828.09
-815.94,-828.57
-815.94,-829.09
-815.94,-829.65
-815.94,-830.21
-815.94,-830.82
-815.94,-831.45
-815.94,-832.10
-815.94,-832.78
-815.94,-833.47
-815.94,-834.17
-815.94,-834.90
-815.94,-835.64
-815.94,-836.42
-815.94,-837.19
-815.94,-837.97
-815.94,-838.77
-815.94,-839.60
-815.94,-840.17
-815.94,-841.00
-815.94,-841.87
-815.94,-842.71
-815.94,-843.61
-815.94,-844.48
-815.94,-845.39
-815.94,-846.31
-815.94,-847.25
-815.94,-848.19
815.94,-849.09
815.94,-849.93
815.94,-850.68
815.94,-851.33
815.94,-851.88
815.94,-852.30
815.94,-852.64
815.94,-852.78
815.94,-852.90
815.94,-852.98
815.94,-853.05
815.94,-853.08
815.94,-853.10
815.94,-853.08
815.94,-853.05
815.94,-853.00
815.94,-852.93
815.94,-852.84
815.94,-852.73
815.94,-852.60
815.94,-852.46
815.94,-852.31
815.94,-852.14
815.94,-852.09
815.94,-851.75
815.94,-851.31
815.94,-851.07
815.94,-850.81
815.94,-850.52
815.94,-849.94
815.94,-849.30
815.94,-848.61
815.94,-847.88
815.94,-847.10
815.94,-846.26
815.94,-845.40
-815.94,-844.54
-815.94,-843.76
-815.94,-843.07
-815.94,-842.47
-815.94,-841.92
-815.94,-841.46
-815.94,-841.09
-815.94,-840.93
-815.94,-840.66
-815.94,-840.55
-815.94,-840.46
-815.94,-840.39
-815.94,-840.33
-815.94,-840.29
-815.94,-840.27
-815.94,-840.26
-815.94,-840.27
-815.94,-840.29
-815.94,-840.32
-815.94,-840.37
-815.94,-840.43
-815.94,-840.50
-815.94,-840.59
-815.94,-840.68
-815.94,-840.79
-815.94,-840.90
-815.94,-841.03
-815.94,-841.07
-815.94,-841.32
-815.94,-841.64
-815.94,-841.82
-815.94,-842.21
-815.94,-842.63
-815.94,-843.08
-815.94,-843.57
-815.94,-844.08
-815.94,-844.64
-815.94,-845.20
-815.94,-845.82
-815.94,-846.44
-815.94,-847.10
-815.94,-847.77
-815.94,-848.48
-815.94,-849.19
-815.94,-849.93
-815.94,-850.66
-815.94,-851.45
-815.94,-852.23
-815.94,-853.03
-815.94,-853.61
-815.94,-854.44
-815.94,-855.26
-815.94,-856.11
-815.94,-857.00
-815.94,-857.88
-815.94,-858.77
-815.94,-859.67
-815.94,-860.57
-815.94,-861.52
-815.94,-862.46
-815.94,-863.40
-815.94,-864.39
-815.94,-865.35
-815.94,-866.37
-815.94,-867.19
-815.94,-868.19
-815.94,-869.25
-815.94,-870.27
-815.94,-871.33
-815.94,-872.39
-815.94,-873.51
-815.94,-874.60
-815.94,-875.72
-815.94,-876.84
-815.94,-877.96
-815.94,-879.11
-815.94,-880.12
-815.94,-881.29
-815.94,-882.42
-815.94,-883.63
-815.94,-884.81
-815.94,-886.01
-815.94,-887.25
-815.94,-888.47
-815.94,-889.77
-815.94,-891.01
815.94,-892.16
815.94,-893.25
815.94,-894.29
815.94,-895.25
815.94,-896.10
815.94,-896.85
815.94,-897.54
815.94,-898.15
815.94,-898.68
815.94,-899.11
815.94,-899.31
815.94,-899.36
815.94,-899.63
815.94,-899.76
815.94,-899.87
815.94,-899.96
815.94,-900.04
815.94,-900.08
815.94,-900.12
815.94,-900.13
815.94,-900.13
815.94,-900.11
815.94,-900.07
815.94,-900.02
815.94,-899.95
815.94,-899.87
815.94,-899.76
815.94,-899.65
815.94,-899.51
815.94,-899.36
815.94,-899.20
815.94,-899.04
815.94,-898.86
815.94,-898.66
815.94,-898.22
815.94,-897.74
815.94,-897.47
815.94,-896.92
815.94,-896.31
815.94,-895.66
815.94,-894.97
815.94,-894.22
815.94,-893.43
815.94,-892.61
815.94,-891.75
815.94,-890.85
815.94,-889.91
815.94,-888.95
815.94,-887.90
815.94,-886.85
815.94,-885.76
815.94,-884.66
815.94,-883.50
815.94,-882.31
815.94,-881.08
815.94,-879.91
815.94,-878.66
815.94,-877.37
815.94,-876.05
815.94,-874.69
815.94,-873.27
815.94,-871.90
-815.94,-870.47
-815.94,-869.19
-815.94,-867.95
-815.94,-866.81
-815.94,-865.77
-815.94,-864.77
-815.94,-863.84
-815.94,-863.00
-815.94,-862.26
-815.94,-861.57
-815.94,-860.98
-815.94,-860.47
-815.94,-860.02
-815.94,-859.65
-815.94,-859.37
-815.94,-859.26
-815.94,-859.15
-815.94,-859.07
-815.94,-859.00
-815.94,-858.95
-815.94,-858.92
-815.94,-858.90
-815.94,-858.90
-815.94,-858.92
-815.94,-858.95
-815.94,-859.00
-815.94,-859.05
-815.94,-859.12
-815.94,-859.20
-815.94,-859.28
-815.94,-859.38
-815.94,-859.49
-815.94,-859.61
-815.94,-859.74
-815.94,-859.78
-815.94,-860.02
-815.94,-860.18
-815.94,-860.34
-815.94,-860.51
-815.94,-860.70
-815.94,-861.08
-815.94,-861.49
-815.94,-861.72
-815.94,-862.19
-815.94,-862.67
-815.94,-863.19
-815.94,-863.74
-815.94,-864.31
-815.94,-864.90
-815.94,-865.53
-815.94,-866.17
-815.94,-866.83
-815.94,-867.50
-815.94,-868.22
-815.94,-868.92
-815.94,-869.68
-815.94,-870.44
-815.94,-871.21
-815.94,-872.02
-815.94,-872.87
-815.94,-873.71
-815.94,-874.56
-815.94,-875.47
-815.94,-876.36
-815.94,-877.28
-815.94,-878.21
-815.94,-879.14
-815.94,-880.12
-815.94,-880.87
-815.94,-881.85
-815.94,-882.89
-815.94,-883.92
-815.94,-884.97
-815.94,-886.02
-815.94,-887.08
-815.94,-888.21
-815.94,-889.33
-815.94,-890.49
-815.94,-891.62
-815.94,-892.79
-815.94,-893.86
-815.94,-895.09
-815.94,-896.30
-815.94,-897.51
-815.94,-898.78
-815.94,-900.04
-815.94,-901.32
-815.94,-902.59
815.94,-903.86
815.94,-905.05
815.94,-906.19
815.94,-907.24
815.94,-908.19
815.94,-909.08
815.94,-909.91
815.94,-910.63
815.94,-911.28
815.94,-911.84
815.94,-912.10
815.94,-912.35
815.94,-912.77
815.94,-912.82
815.94,-913.12
815.94,-913.26
815.94,-913.39
815.94,-913.50
815.94,-913.58
815.94,-913.65
815.94,-913.71
815.94,-913.74
815.94,-913.76
815.94,-913.76
815.94,-913.75
815.94,-913.73
815.94,-913.68
815.94,-913.62
815.94,-913.55
815.94,-913.47
815.94,-913.36
815.94,-913.24
815.94,-913.11
815.94,-912.95
815.94,-912.80
815.94,-912.62
815.94,-912.44
815.94,-912.38
815.94,-912.03
815.94,-911.58
815.94,-911.32
815.94,-910.81
815.94,-910.72
815.94,-910.23
815.94,-909.62
815.94,-908.95
815.94,-908.25
815.94,-907.50
815.94,-906.70
815.94,-905.89
815.94,-905.01
815.94,-904.10
815.94,-903.17
815.94,-902.16
815.94,-901.15
815.94,-900.07
815.94,-899.00
815.94,-897.85
815.94,-896.69
815.94,-895.50
815.94,-894.29
815.94,-893.19
815.94,-891.95
815.94,-890.67
815.94,-889.37
815.94,-888.01
815.94,-886.57
815.94,-885.20
815.94,-883.76
815.94,-882.32
815.94,-880.78
815.94,-879.33
815.94,-877.82
815.94,-876.32
815.94,-874.78
815.94,-873.27
815.94,-871.70
815.94,-870.23
815.94,-868.70
815.94,-867.31
815.94,-865.81
815.94,-864.40
815.94,-863.01
815.94,-861.60
815.94,-860.13
815.94,-858.71
815.94,-857.26
815.94,-855.08
815.94,-852.96
815.94,-850.68
815.94,-848.44
815.94,-846.13
815.94,-843.61
815.94,-841.18
815.94,-838.51
815.94,-835.24
815.94,-831.52
815.94,-826.24
815.94,-819.88
815.94,-803.01
815.94,-793.91
815.94,-788.35
815.94,-783.35
815.94,-779.05
815.94,-775.04
815.94,-771.00
815.94,-767.32
815.94,-763.31
815.94,-759.28
-815.94,-754.74
-815.94,-749.52
-815.94,-747.65
-815.94,-746.19
-815.94,-744.70
-815.94,-743.26
-815.94,-741.95
-815.94,-740.74
-815.94,-739.63
-815.94,-738.57
-815.94,-737.57
-815.94,-736.71
-815.94,-735.91
-815.94,-735.19
-815.94,-734.59
-815.94,-734.07
-815.94,-733.99
-815.94,-733.63
-815.94,-733.29
-815.94,-733.15
-815.94,-733.03
-815.94,-732.93
-815.94,-732.86
-815.94,-732.81
-815.94,-732.77
-815.94,-732.75
-815.94,-732.75
-815.94,-732.77
-815.94,-732.81
-815.94,-732.86
-815.94,-732.92
-815.94,-733.01
